,Country Name,Country Code,Indicator Name,Indicator Code,Latitude,Longitude,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
10,Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.0,-2.0,7.60389036254306,8.71960945428422,18.7569466058634,-8.40071877820544,29.9861042997141,8.26914007214047,14.9934659503595,12.2026364968298,7.55570560440944,12.0597652081337,8.15376277420427,4.84695768186085,6.90605782140464,-2.61174292476783,-2.68178423511595,4.25561601785942,-0.481798715203327,-0.50430338891893,2.16260052713424,-1.99113580736895,0.553455723541917,25.1778762249963,7.45884497828323,6.09780439121743,2.31869062176682,5.08433344145323,-1.07261362759535,-0.304212168486795,5.00743290822374,2.17569480664608,2.03456574053815,-0.400228702115475,6.41504018369687,2.33310856372217,-0.230627306273007,10.6597978997424,2.60817666368317,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321,1.88470066518846,3.65326761825511
11,Bangladesh,BGD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,24.0,90.0,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,17.613662088091658,16.700537664565374,19.41602309268526,29.74851251130674,131.20729771788703,15.153454465722293,9.87469609126641,7.4127659574466,6.0454797559624,6.12671846981463,6.35736412278233,3.63407691798491,3.01481859989799,5.313740079365,10.2978117947205,2.37712902953225,5.30560105668804,8.4022379561323,6.10669589841957,2.20825620937534,2.00717374213842,3.33256493271908,5.66870773441478,7.58753638504692,7.04661816222037,6.76526117054756,9.10698496905385,8.90194489465155,5.42347236174678,8.12667639169919,11.3951651552399,6.21750422069283,7.53040640913171,6.99163889220854,6.19428022984988,5.5135257269299,5.70207015717245,5.5436213948647,5.59199639930633,5.6910747474621,5.54565430773474
12,Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,43.0,25.0,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,17.613662088091658,16.700537664565374,19.41602309268526,29.74851251130674,131.20729771788703,2.69999999999987,2.72638753651414,2.36966824644548,6.38888888888879,23.8000000000003,338.449111470112,91.2979327269304,72.8787913866333,96.0573382686504,62.0548336837993,121.60754244925,1058.37355921973,18.6722044420641,2.57304281890204,10.3162621289989,7.36093927231849,5.81014365721823,2.34864169582755,6.1471307424627,5.03883807111907,7.26159462769947,8.40253419005894,12.3487195994021,2.75320223914816,2.43899060504117,4.21990346601875,2.95456829831017,0.890093540913032,-1.41818380264842,-0.104633261008417,-0.798649886453611,2.06159619443137,2.81454473824833,3.10372944796774,1.67244096855762,3.29774435299511
13,Bahrain,BHR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.0,50.55,14.3318269849979,24.3929983061798,16.1597821153707,22.495766575964,17.7311208942373,15.7855375941987,2.20599195116765,3.86952505941505,11.3445968083975,8.88571308471458,2.97239915075073,0.322399250235335,-2.63596930296972,-2.29609321419559,-1.7450017537706,0.303435966086571,1.48589732182573,0.929335437489092,0.764419735927589,-0.172413793103325,2.53886010362698,0.816910897759777,2.70403475064702,-0.452227382530316,2.43155133955926,-0.366533864541796,-1.2875879718491,-0.704852953090768,-1.2075718015666,-0.495540138751172,1.59362549800788,2.35294117647061,2.58620689655173,2.00746965452849,3.25666666666702,3.52600316363722,2.79551283550411,1.96188468334624,-0.400040697488052,2.75739669962976,3.30001156888438,2.64755321246194,1.8486274237498,2.78679347602047,1.38671830576397,2.08766938046983,1.00582004702132,-2.31770629331374,-0.606319385140896
14,Belarus,BLR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,53.0,28.0,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,17.613662088091658,16.700537664565374,19.41602309268526,29.74851251130674,131.20729771788703,15.153454465722293,14.834173313157972,27.2347074511948,81.01024844051855,120.1427382507886,30.157003840100973,51.14157243512282,1190.22923349187,2221.01656992039,709.346032118606,52.7120767531954,63.9373663357479,72.8697170535353,293.678750889773,168.620235850933,61.1349331618477,42.5375481348794,28.3978399133474,18.1082424937646,10.3388794457932,6.99712903535588,8.42675273505308,14.8378764828254,12.9456563410401,7.73574804312507,53.2286983118173,59.2197360232519,18.3122610377873,18.1195543526734,13.5344897649734,11.8365807653497,6.0318372517779,4.87230220550689,5.59815595039851,5.54814357456511,9.46028389623105
15,Bolivia,BOL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-17.0,-65.0,31.4860287891619,62.8360756029239,7.97674602546867,4.49401164707214,8.1072555205041,10.3556722757192,19.7197167787999,47.2416501018426,32.1336011133424,123.535718565329,275.586283560362,1281.34994174486,11749.6396321439,276.335967563202,14.5786984489191,16.0020910549391,15.1734681125731,17.118774604824,21.447069817114,12.060323601829,8.52787695688004,7.87404421467432,10.1932067630746,12.4254866180049,4.70844436028193,7.67322895675084,2.15951626835596,4.60822998872598,1.58965377879568,0.928258851611061,3.33727499671533,4.43738080101724,5.39323106890664,4.28239604802565,8.70560923578869,14.0068107702519,3.34645420142012,2.5032760584424,9.88446419823887,4.51560291399368,5.73640023719613,5.7666007457914,4.05961041135646,3.62321431764138,2.8227580554717,2.27205987230148,1.83954504969032,0.940742153381823,0.737383721452315
16,Brazil,BRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-10.0,-55.0,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,101.725072957927,100.54335919485,135.027682230472,192.121733132051,225.989665211895,147.142826237605,228.336162575513,629.114509120897,1430.7237251472,2947.73277248299,432.786661926461,951.962053052818,1927.38079016026,2075.88839757325,66.0070335542481,15.7576656002606,6.92671251629151,3.19507629280056,4.85844749902668,7.04414105947266,6.84035902487525,8.4501643770833,14.7149197228147,6.59718509985962,6.86953720898965,4.18356812896902,3.64127299102654,5.67859390284171,4.88803479876804,5.03872690108066,6.63644962213085,5.40349914037009,6.204310666401,6.32904015516142,9.02990102416129,8.73914352329393,3.44637335032672,3.66485028376724,3.73297621216894,3.21176803803379,8.30165975585676
17,Barbados,BRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.17,-59.53,16.8550818260213,38.9229280878111,20.2944687625289,4.98676811113183,8.35236969934997,9.48238259101763,13.1698355431799,14.4305197203942,14.5675632146886,10.3324664370561,5.2302987828884,4.68579731185599,3.91510525082794,1.33006845161914,3.31173110743254,4.85885917814048,6.1901140684412,3.07457271078019,6.2575266327002,6.09389302994641,1.11343933604483,0.0772043884602162,1.87886279357232,2.38615222842323,7.71053878969884,-1.26888660701212,1.56006240249606,2.43581303489138,2.57783490431289,0.125249458055994,1.61943319838056,1.39442231075689,6.08218729535043,7.30766262828941,4.03422982885069,8.1081081081078,3.64386189258338,5.82421853311865,9.43220240177216,4.53334753888771,1.81410436049101,1.76950322089726,-1.11278992510961,1.28192813061894,4.66018463955997,3.67381410406798,4.10028964518463,4.136544390583356,8.020457198110266
18,Brunei Darussalam,BRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.5,114.67,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,9.13705583756339,6.35658914728686,1.1661807580175,3.07396733909727,2.35321528424929,1.78124288641065,1.24685490634577,1.19284294234599,1.30430037109821,2.13866293163794,1.60000000000001,1.27952755905517,4.25170068027211,2.46251844946788,5.96664139499613,1.99613650998079,1.71156004489334,-0.441379310344899,-0.415627597672449,1.55815247634947,0.595890410958983,-2.3149724245932,0.299999999999977,0.814223994682602,1.24443711883964,0.159888078345143,0.967774119525083,2.08498023715416,1.03571774271615,0.356869132017602,0.137911563169595,0.111766261400274,0.389205053123613,-0.207108731719878,-0.488347420743486,-0.278693265753062,-1.26050564628963,1.02505179290213,-0.390522069165492,1.94031996607178,1.73341388450597
19,Bhutan,BTN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.5,90.5,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,9.93314231136584,9.90443092962609,18.0237154150198,7.03281982585394,1.87734668335429,9.95085995085999,6.36871508379869,10.0840336134455,8.77862595419861,10.0,12.2807017543857,15.9801136363638,11.2063686466624,6.99339207048466,9.49562532166745,8.78965922444188,6.51328580686974,10.5770205861475,6.77732942039609,4.01099373013836,3.4104046242774,2.48343048790224,1.56615240766715,-18.1086301300715,5.31151306345109,5.00045438022542,5.15611138758462,8.32716049382714,4.36112219119803,7.03638316073019,8.84898569946802,10.919656944683,7.00666666666705,8.27106093949327,4.54814395082202,3.21988689395718,4.9550836698513,2.72396386183716,2.72582104307304,5.62999177986902,7.34683859830958
20,Botswana,BWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-22.0,24.0,16.525934039805836,24.95911135167526,11.9747550240953,11.732423613642,13.1687242801078,9.04398827010364,11.7362306367885,13.6324251470895,16.4280267725712,11.1372064274689,10.4771438105237,8.57746904251907,8.09457579975943,10.0017155606022,9.80193387398674,8.35167956821222,11.5750147473285,11.3963461199557,11.7650160839534,16.1676123963339,14.3308033365888,10.5429209938218,10.512546081579,10.0828580652108,8.71993127147747,6.66139865665754,7.74929619202846,8.6014851485149,6.55903767014864,8.03279662527486,9.18990265632739,6.94570363654673,8.61022528546438,11.5552187914379,7.08099847172694,12.7021883920075,8.02729703109583,6.94887658743105,8.45987233408587,7.53690261091916,5.8846070705681,4.40225309243433,3.06203169580559,2.81495791361944,3.30828076768219,3.2380155894771,2.7728644286333,1.89035916824198,7.24097765588449
21,Central African Republic,CAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.0,21.0,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,-0.0333333333333925,13.2960986995663,14.6126112868811,2.54220966810047,10.4238402303887,2.24515251162267,-6.9868027059997,-3.96446882079369,0.689055807312734,-0.0123304562272239,-2.76236280675761,-1.03360811667775,-2.91535849298336,24.5710137275605,19.1894039735098,3.72494110325801,1.61131347760912,-1.88520096157909,-1.41420220082553,3.20340091563112,3.8348606023736,2.33181703516236,4.13470905150995,-2.066406011363,2.8835207335902,6.69526465773352,0.959917619457091,9.25895099417076,3.52126227238643,1.49102370047805,1.19447572449846,5.47829594346122,6.98879341970198,14.8986841797549,1.40297017136816,4.94543276106514,4.18072331871272,1.61215686991555,2.68537355266785,1.71015659523149,4.25936417542871
22,Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,60.0,-95.0,7.48764728240213,10.997171145686,10.672188595094,7.54173862982152,7.97644539614562,8.97372335151215,9.1446769790719,10.1292205085452,12.4716124148373,10.7689718997139,5.86358802977366,4.30477830391736,3.96203054065208,4.19478629085617,4.3561087122174,4.02823414871611,4.98362189985959,4.78047693336305,5.62586408593004,1.49013290374545,1.86507936507936,0.165562913907281,2.14876033057852,1.57053112507137,1.62121638084528,0.995942456658074,1.73484295105918,2.71943995691972,2.52512013979907,2.25839440940856,2.75856321360112,1.85725871857261,2.21355203439764,2.00202539534156,2.13838399266843,2.37027067444294,0.299466803009284,1.77687154092629,2.91213508872355,1.51567823124521,0.93829189781521,1.90663590717873,1.12524136094279,1.4287595470108,1.5968841285297,2.268225672481,1.94926902411596,0.716999632307852,3.39519318527532
23,Switzerland,CHE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,47.0,8.0,8.7546703302464,9.76741431913023,6.69659522507834,1.71547632285655,1.29599916278317,1.02879289487424,3.64764010558788,4.0225008483901,6.49030964005712,5.65510182392343,2.94979443545727,2.93145669136628,3.43539935298264,0.750309839410771,1.44032188041728,1.8724685973187,3.15526979710905,5.40395909218942,5.85959663468672,4.03703020778741,3.29262180313608,0.852116995120689,1.79982776867147,0.811634064628214,0.520225422736623,0.0179384378439626,0.806444380959444,1.55852919679006,0.989020329832555,0.64271150654328,0.638272930887213,0.802908730955216,1.17195420333701,1.05950928324804,0.732350603122241,2.42604117060162,-0.480481936423328,0.688238707220017,0.231349207650894,-0.692552018105236,-0.217323155115639,-0.0132025387515987,-1.14390867228178,-0.434618664285843,0.533787839825886,0.936335464113605,0.362886179940635,-0.725874933313391,0.581814168489875
24,Chile,CHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-30.0,-71.0,352.810986573029,504.738541215978,374.735274232635,211.924302225904,91.9541325565105,40.0872246313854,33.3892190102252,35.1383405330485,19.6868327084319,9.94102693041837,27.2571946726204,19.8602056602626,30.7034989096151,19.4768379232582,19.8808457201905,14.6843512500821,17.0279367308961,26.0364811362365,21.7844124277757,15.4258064688927,12.7277669490964,11.4431196444973,8.23263034116112,7.35911781788773,6.13386464357923,5.11024954517563,3.33687917526016,3.8432729570657,3.56910053001465,2.48939816650703,2.81017875743615,1.05473871403516,3.05257621387848,3.39201733699404,4.40779938398046,8.7162687303961,0.353045178360941,1.41071107954318,3.34121694259299,3.00744840213049,1.78955553984587,4.71867527854671,4.3487735321705,3.78619355893115,2.18271846868523,2.43488981353058,2.55754475703323,3.04549084804331,4.52456838259136
25,China,CHN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,35.0,105.0,16.525934039805836,24.95911135167526,19.487055001734692,13.66859318093326,14.88074280024793,11.86236692168347,14.336675283558291,17.685441022131208,17.613662088091658,16.700537664565374,19.41602309268526,29.74851251130674,131.20729771788703,15.153454465722293,7.23383553065604,18.8118179448753,18.2456383621648,3.05229012075235,3.55668565220449,6.3539813402487,14.6100786356603,24.2569897243361,16.7912251650917,8.31316028893904,2.78646505531886,-0.773186011549305,-1.40147268276465,0.347811226864599,0.719125609120107,-0.731970902350276,1.12760348729636,3.82463743108159,1.77641407667574,1.64943099455862,4.81676767378831,5.92525137041095,-0.728165250932952,3.17532475269199,5.55389892257492,2.61952432645544,2.62105001748115,1.92164162788521,1.43702380935655,2.00000182191941,1.59313600071434,2.07479039965578,2.89923416358227,2.4194218945778,0.981015135544851
26,Cote d'Ivoire,CIV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.0,-5.0,11.1029866698229,17.3593884470648,11.4442239670114,12.0766402169566,27.4218615091476,13.2429868545928,16.3423565736252,14.7009812997865,8.79921083308779,7.58312589642148,5.64042843342129,4.28476110361871,1.86380327150623,9.68295473116517,6.9433062653657,6.93068617206519,1.04951823790382,-0.805879698277997,1.68334849863475,4.23138382869969,2.16471453976754,26.0815719947161,14.2950690851945,2.48080669187551,4.02083333333304,4.61144759515372,0.702375805956019,2.53077516737993,4.36152914007253,3.0772648515743,3.29680746974211,1.4579883560074,3.8858303988648,2.46719148596913,1.89200629349599,6.3085276915258,1.01950457731134,1.2264561213548,4.91243395052462,1.30451119915595,2.5811703725294,0.44868207676614,1.25149954781474,0.723178457513252,0.685881065304644,0.359409031380664,-1.10686343994202,2.42500656821829,4.09195189692858
27,Cameroon,CMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.0,12.0,10.384748700384,17.2329334923306,13.5533294051262,9.93065056369725,14.6983091581554,12.4630523441787,6.58061081902711,9.55175427642871,10.7275000000004,13.2570198610704,16.6312264100787,11.3733220902937,8.50837434391595,7.77002498703533,13.140499844701,1.68233260771209,-1.6655258955054,1.09938128383606,0.0600513305003629,-0.0160550458717504,-3.20655456915869,35.0944618459464,9.06969071921507,3.924063727498,4.78623881860373,3.17075185386907,1.87174500672009,1.22719012976135,4.41977245881143,2.83442260128067,0.62316355737432,0.233647380067603,2.01353950175986,5.11757816019468,0.921402245650111,5.337806276275,3.04361847939997,1.27538046242341,2.93969946305094,2.74253407543984,2.05908683974933,1.8341307814992,2.68598277212217,0.861740257759474,0.64267352185089,1.0742994515814,2.45280214062733,2.43760882182242,2.27185762503631
28,Colombia,COL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.0,-72.0,22.5988700564972,22.5806451612903,25.187969924812,18.9189189189189,34.0909090909091,17.5141242937853,24.1987179487179,26.5806451612903,27.5229357798165,24.7002398081535,19.4871794871795,16.362660944206,23.9741816505302,18.8545927854221,23.3103879849812,28.1400659731033,25.8613861386139,29.137822529893,30.348440545809,27.0305636040751,22.4413214627327,22.8471846643832,20.8971286014773,20.7970867893992,18.4625690839056,18.6812565385812,10.8733978176967,9.22257080235504,7.96970293133976,6.35192507425155,7.1307416862268,5.90126181451809,5.05142028722872,4.29245011787705,5.54514128187459,6.99855040288351,4.2010447688327,2.27118326422564,3.41758959146978,3.16732560328694,2.01809847891195,2.89781874427855,4.99023427513779,7.51429322788323,4.3121410323773,3.24023413752975,3.52549273618952,2.52462053498877,3.49514563106798
29,Costa Rica,CRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.0,-84.0,15.2140342204182,30.0736292803636,17.3692020226552,3.48583333291703,4.19024045261669,6.00712709994908,9.18841043700978,18.135170796071,37.0563415239513,90.1213328504165,32.6237081487832,11.9474270118864,15.0574196445756,11.8350618936099,16.8424201630394,20.8325332309202,16.5098087687391,19.0397526635649,28.7092913706618,21.7911687900609,9.7786007829378,13.5344687273427,23.1864981102567,17.5114524814591,13.2480440791191,11.6592997742233,10.0452817292494,10.9615496593622,11.2556157091172,9.16752048509115,9.4475809161698,12.3148150178852,13.7982949108987,11.4705968149052,9.35724456417162,13.4244635507283,7.84270167700652,5.66275708420023,4.87799830970698,4.49545314354611,5.23133614174423,4.51920098516958,0.801982005099592,-0.0174788505908107,1.62590692991729,2.22111461526584,2.09604635327805,0.724911478131358,1.72647755109235
